No one knows what will malfunction.	그 누구도 무엇이 오작동 할지는 모른다.
How would you motivate young players?	어린 선수들을 어떻게 격려해 주십니까?
I do this to motivate you.	나는 당신을 동기부여하기 위해서 이것을 합니다.
Why don't you try to motivate me?	왜 당신은 나를 격려하려고 노력하지 않습니까?
The Jiang era does not begin in normal times.	장의 시대는 일반적인 시기에 시작하지 않았다.
Yeah, we'll do almost anything to appear normal.	네, 정상처럼 보이기 위해서 우린 거의 무슨 일이든 다 할꺼에요.
Do they appear redder than normal?	평소보다 빨게보였니?
There was nothing to obstruct the view.	전망을 가로막는 것은 아무것도 없었다.
obstruct a person in[from] doing â¦	남이 …하는 것을 훼방 놓다.
That's one way to obstruct an investigation.	그것은 조사를 방해할 수 있는 방법 중에 하나이다.
You must obtain approval to build a highrise in this area.	이 지역에 고층 건물을 지으려면 승인을 얻어야 한다.
I do not obtain to understand.	난 이해하기 위해 노력하지않아.
I operate on their brain and I obtain love!	나는 그들의 머리에서 작동을 하고 나는 사랑을 얻는다!
He left his official life. or He quitted his office.	그는 공직을 떠났다
That was the view of official Washington.	그것은 워싱턴의 공식적인 견해였다.
I'm the only one here on official police business.	여기에 공식적인 경찰 업무로 온 사람은 저 혼자입니다.
I'm working on a pretty exciting business opportunity.	나는 꽤 흥미진진한 사업기회를 다루고 있어.
I believe we have a real opportunity.	난 우리에게 진정한 기회가 있을 거라고 믿어.
I didn't want to miss the opportunity.	나는 그 기회를 놓치고 싶지 않았다
I put the wardrobe against this wall, opposite the door.	문 맞은 편에 있는 이 쪽 벽에 장롱을 놓았죠.
The post office stands opposite to the police station.	우체국과 경찰서는 마주 서 있다
The school is opposite the park.	학교는 공원 반대편이다.
The opposition group declared the new decree null and void.	야당은 새 포고령이 법적으로 무효라고 선언했다.
The plan was frustrated by opposition.	그 계획은 반대에 봉착하여 좌절되었다.
Opposition groups did not appear deterred.	반대편 그룹들은 단념한 것 같지 않았었다.
The decal on my car window is my parking permit.	내 차창에 있는 스티커가 주차허가증이야.
And if I don't permit this?	내가 만약 이것을 허락하지 않는다면?
I didn't permit you to speak for me.	난 너에게 나한테 말걸어도 된다고 허락한적 없어.
Even the principal was lost in the business failure.	사업의 실패로 본전도 못 건졌다
The principal was in an office.	교장이 근무 중이다.
As principal, I did a lot of things I'm not proud of.	교장으로서, 나는 부끄러운 일들을 많이 했다.
Human rights violations figured prominently in the report.	그 보고서에는 인권 침해 사례들이 뚜렷이 드러나 있다.
He is prominently named for the post.	그 직(職)의 후보자로서 그는 인기가 높다.
Books are prominently featured in the story.	책들은 이야기속에서 두드러지게 나타난다
I'm calling about the flight that I reserved a few days ago.	며칠 전에 예약한 항공편 때문에 전화 드립니다.
All Rights Reserved. or Reprinting prohibited.	복제를 불허함
A great future is reserved for you.	당신의 앞길은 양양하오.
I need to figure out a way to reverse this.	이 상태를 뒤집는 방법을 찾아내야겠어요.
Can you do it in reverse?	역전시킬 수 있겠니?
I don't know, maybe we can reverse it.	모르겠습니다, 어쩌면 우리가 그것을 역전할지도 모르죠
He knotted the laces securely together.	그는 신발 끈을 단단히 맸다.
Put it in a box and tape it up securely.	그것을 상자에 넣어서 끈으로 단단히 묶어라.
We need a securely funded young carer service in every area.	우리는 각 지역마다 청년 일자리 사업에 쓸 융자가 필요합니다.
People of old lived more simply than we do today.	과거에 사람들은 오늘날의 우리보다 더 단순하게 살았다.
She simply hasn't learned how to talk to her superiors.	그녀는 윗사람들에게 얘기하는 방법을 몰라요.
They simply didn't happen to him.	그일들은 그에게 일어나지 않았다.
The report period thereafter will be every four years.	그 후로는 매 4년 마다 보고될 것입니다.
He did not thereafter qualify it.	그 이후로 그것에게 자격을 주지 않았다.
Friend hopes to publish it shortly thereafter.	친구는 그것을 가까운 미래에 출판하기를 원한다.
The man with the red face is all fire and tow.	얼굴이 붉은 그 사람은 화를 잘 낸다.
I didn't want to pay for a tow.	난 견인비를 내고싶지 않았다.
Why don't you send a tow.	견인을 보내는게 어때.
The landslip blocked all the transportation facilities.	사태가 나서 교통이 마비되었다
The new ID card works just like a transportation card.	새로운 ID 카드가 교통카드와 똑같이 작동한다.
I use public transportation every day.	나는 매일 대중교통을 이용합니다.
The men are parking a vehicle.	남자들이 차를 주차시키고 있다.
What's the license number of the vehicle?	그 자동차 번호 어떻게 되죠?
We bought her a used vehicle.	우리는 그녀에게 중고차를 사주었다.
abbreviate a novel for young readers	소설을 어린이 독자층을 위해 단축하다.
Good luck, and donât forget to abbreviate.	행운을 빌고, 요약하는 거 잊지 마세요.
What you need to do, instead, is to abbreviate.	대신 여러분이 해야 할 것은, 요약하는 것이다.
I move that the meeting (should) adjourn.	휴회를 동의합니다.
The court will adjourn for lunch.	공판이 점심시간 동안 휴정될 것이다.
I certainly would not be inclined to adjourn the House.	나는 분명 그 토론을 중단할 의향이 없다.
The first thing on the agenda is our poor sales results.	첫번째 의제는 부진한 판매실적입니다.
The agenda is on the board.	그 주제에 대해 심의가 진행 중이다.
Only president holds the floor about the agenda.	오직 대통령만 그 발안에 대한 발언권을 갖고 있다.
A loud noise diverted everyone's attention from their work.	커다란 소리가 나서 모두들 하던 일에서 눈을 뗐다.
His new treatise claimed our attention.	그의 새 논문은 우리의 관심을 사로잡았다.
I need a lot of attention.	나는 많은 관심이 필요하다.
The typhoon will hit the island for only a brief time.	태풍은 짧은 시간 동안 섬을 습격할 것이다.
She held a brief for her sister.	그녀는 언니를 변호했다.
A brief life in this world was her portion.	짧은 생애가 그녀에게 주어진 운명이었다.
a coherent policy for the transport system	운송 체계에 대한 일관성 있는 정책
This mystery stories was coherent from beginning to end.	그 책은 처음부터 끝까지 일관성이 있었다.
Naturally this possibility does not seem so coherent.	자연스럽게도 이런 가능성은 일관성이 너무 없는 것 같다.
He exited the conference hall without a comment.	그 사람 아무런 설명도 해주지 않고 회의실을 나가버렸어.
I don't want to comment on that.	그것에 대해 말하고 싶지 않아.
The banks all declined to comment.	은행들은 모두 언급을 회피했다
confine a person in a cell	아무를 감방에 가두다.
How long do you intend to confine me?	나를 얼마나 가둘 셈이야?
I shall confine my remarks to three specific issues.	3가지 특정 사안에 국한하여 발언하겠습니다.
The consensus is against the bill.	여론은 그 법안에 반대다.
The consensus of the people was against the measure.	국민의 총의는 그 시책에 반대였다
We need a consensus,all right?	우리는 의견일치가 필요해, 맞지?
A Study on Dual-constructive System in El Lissitzky's Proun	엘 리씨츠키의 프라운에 담긴 이중구축체계에 관한 연구
Nothing constructive came out of the lengthy.	논쟁을 길게 해서 건설적인 결론이 나올리 없다.
We are using it in a constructive, diplomatic way.	우리는 그것을 건설적이고 외교적인 방법으로 사용하고 있습니다.
The assembly will convene in March.	그 회의는 3월에 소집된다.
I'll convene the hearing and you won't lie this time.	당신의 말에 귀 기울여 듣겠어요. 그러니까 이번엔 거짓말하지말아요.
I would convene a commission to study the problem.	그 문제에 관해 논의하기 위해 위원회를 소집하겠다.
There's still a few I have to convince.	나는 여전히 확신이 안간다
Dad, why didn't you try and convince him?	아빠, 왜 그를 설득하려고 하지 않았어요?
Why didn't you try and convince him dad?	왜 아빠는 그를 설득하려고 하지 않았어요?
An Analysis of Vertical Coordination in Agri-business	농산업 수직통합의 유형별 비교분석
